"GEO_ID","NAME","H054001","H054002","H054003","H054004","H054005","H054006","H054007","H054008","H054009","H054010","H054011","H054012","H054013","H054014","H054015","H054016","H054017","H054018","H054019","H054020","H054021","H054022","H054023","H054024",
"1400000US06073007901","Census Tract 79.01, San Diego County, California","2429","2368","0","0","9","0","9","8","0","116","69","62","161","251","173","196","244","255","244","288","178","80","25","61",
"1400000US06073007903","Census Tract 79.03, San Diego County, California","1762","1718","18","0","0","9","0","8","9","27","32","69","72","78","157","72","94","292","267","269","140","94","11","44",
"1400000US06073007904","Census Tract 79.04, San Diego County, California","2681","2646","0","0","43","0","0","7","0","102","35","187","141","172","208","212","298","333","279","320","170","131","8","35",
"1400000US06073008001","Census Tract 80.01, San Diego County, California","2428","2388","10","0","0","0","16","0","38","31","9","90","122","121","120","102","204","429","225","449","214","169","39","40",
"1400000US06073008002","Census Tract 80.02, San Diego County, California","243","236","0","6","0","0","0","23","0","0","12","0","0","7","0","14","9","9","13","52","44","31","16","7",
"1400000US06073008101","Census Tract 81.01, San Diego County, California","1397","1374","0","0","0","11","29","31","10","30","13","9","19","59","110","169","73","223","68","255","69","159","37","23",
"1400000US06073008102","Census Tract 81.02, San Diego County, California","312","295","0","0","0","0","0","6","0","6","0","4","0","0","0","13","0","23","38","31","92","35","47","17",
"1400000US06073008200","Census Tract 82, San Diego County, California","1097","1050","6","12","4","4","0","0","0","0","0","6","13","6","57","27","17","133","84","218","74","201","188","47",
"1400000US06073008301","Census Tract 83.01, San Diego County, California","133","112","0","9","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","14","19","18","45","21",
"1400000US06073008303","Census Tract 83.03, San Diego County, California","247","241","0","0","0","0","0","0","0","0","9","0","0","0","8","8","0","32","8","27","14","69","66","6",
"1400000US06073008305","Census Tract 83.05, San Diego County, California","736","736","0","0","7","0","76","75","0","0","0","12","311","53","171","7","0","0","0","7","6","7","4","0",
"1400000US06073008306","Census Tract 83.06, San Diego County, California","106","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","14","44","11","19",
"1400000US06073008307","Census Tract 83.07, San Diego County, California","233","217","0","0","8","0","0","0","0","0","0","8","8","8","8","0","0","17","0","23","31","73","33","16",
"1400000US06073008310","Census Tract 83.10, San Diego County, California","189","159","0","0","0","0","0","9","10","0","0","11","10","0","0","0","0","8","0","0","19","18","74","30",
"1400000US06073008311","Census Tract 83.11, San Diego County, California","116","69","0","0","0","0","0","0","0","0","0","0","0","0","12","8","0","0","0","11","0","8","30","47",
"1400000US06073008312","Census Tract 83.12, San Diego County, California","480","445","0","0","0","0","0","12","0","11","5","12","57","0","5","28","6","50","65","41","24","60","69","35",
"1400000US06073008313","Census Tract 83.13, San Diego County, California","83","78","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","15","12","0","26","19","5",
"1400000US06073008315","Census Tract 83.15, San Diego County, California","1711","1662","9","0","0","0","0","0","0","0","8","22","13","21","0","15","76","296","320","390","277","215","0","49",
"1400000US06073008324","Census Tract 83.24, San Diego County, California","663","663","0","0","0","0","0","9","0","0","0","0","9","9","20","15","10","27","67","212","88","115","82","0",
"1400000US06073008327","Census Tract 83.27, San Diego County, California","460","460","0","0","0","0","0","0","0","0","11","12","0","0","0","0","0","8","19","144","112","72","82","0",
"1400000US06073008328","Census Tract 83.28, San Diego County, California","34","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","7",
"1400000US06073008329","Census Tract 83.29, San Diego County, California","894","877","0","0","9","0","0","0","0","0","0","11","0","8","16","9","0","17","102","330","278","89","8","17",
"1400000US06073008330","Census Tract 83.30, San Diego County, California","565","550","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","83","160","81","123","93","15",
"1400000US06073008331","Census Tract 83.31, San Diego County, California","104","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","49","18","13",
"1400000US06073008332","Census Tract 83.32, San Diego County, California","21","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","9",
"1400000US06073008333","Census Tract 83.33, San Diego County, California","283","283","0","0","0","0","21","0","15","0","5","0","0","0","0","12","0","9","10","79","45","76","11","0",
"1400000US06073008334","Census Tract 83.34, San Diego County, California","46","35","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","17","11",
"1400000US06073008335","Census Tract 83.35, San Diego County, California","122","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","60","38","0","8",
"1400000US06073008336","Census Tract 83.36, San Diego County, California","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","23","29","0","0",
"1400000US06073008337","Census Tract 83.37, San Diego County, California","194","194","0","0","0","0","0","0","13","0","0","7","0","0","0","0","0","0","12","56","44","62","0","0",
"1400000US06073008338","Census Tract 83.38, San Diego County, California","138","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","9","65","45","0","0",
"1400000US06073008339","Census Tract 83.39, San Diego County, California","684","676","18","0","0","0","8","0","0","25","0","0","0","0","8","0","8","115","154","177","112","51","0","8",
"1400000US06073008340","Census Tract 83.40, San Diego County, California","1882","1847","0","8","0","0","0","5","0","8","19","9","0","0","0","0","41","76","93","593","540","396","59","35",
"1400000US06073008341","Census Tract 83.41, San Diego County, California","1514","1505","19","0","0","0","0","0","10","0","23","0","0","0","19","0","0","129","252","326","368","263","96","9",
"1400000US06073008342","Census Tract 83.42, San Diego County, California","3994","3978","8","8","0","9","0","7","8","0","0","19","0","0","15","15","44","828","869","1209","817","122","0","16",
"1400000US06073008343","Census Tract 83.43, San Diego County, California","1283","1274","0","6","0","9","0","0","46","8","7","0","0","10","10","117","129","339","153","222","109","109","0","9",
"1400000US06073008344","Census Tract 83.44, San Diego County, California","343","326","0","0","0","0","0","8","0","8","0","0","0","9","0","8","0","0","53","101","87","38","14","17",
"1400000US06073008345","Census Tract 83.45, San Diego County, California","751","721","24","0","0","0","0","0","0","0","0","7","9","90","72","153","118","134","15","25","29","20","25","30",
"1400000US06073008346","Census Tract 83.46, San Diego County, California","196","181","0","0","0","0","0","0","0","0","19","0","0","19","0","0","5","6","14","0","32","55","31","15",
"1400000US06073008347","Census Tract 83.47, San Diego County, California","438","438","11","0","0","0","7","0","0","19","0","12","0","0","0","0","37","43","50","122","69","60","8","0",
"1400000US06073008348","Census Tract 83.48, San Diego County, California","527","517","0","0","0","0","0","0","0","0","0","0","0","0","21","14","37","87","101","198","46","13","0","10",
"1400000US06073008349","Census Tract 83.49, San Diego County, California","359","349","0","0","0","0","0","0","0","0","0","7","9","0","0","24","0","84","69","137","7","5","7","10",
"1400000US06073008350","Census Tract 83.50, San Diego County, California","1142","1132","0","0","0","0","0","24","0","0","16","0","0","0","0","42","19","111","302","512","89","17","0","10",
"1400000US06073008351","Census Tract 83.51, San Diego County, California","568","558","0","0","0","0","0","0","5","7","0","0","0","7","8","14","68","46","128","184","91","0","0","10",
"1400000US06073008352","Census Tract 83.52, San Diego County, California","494","482","0","0","0","0","0","0","0","0","0","6","6","24","24","21","42","83","113","136","19","8","0","12",
"1400000US06073008353","Census Tract 83.53, San Diego County, California","342","331","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","58","42","153","67","0","0","11",
"1400000US06073008354","Census Tract 83.54, San Diego County, California","653","653","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","15","235","299","94","0","0",
"1400000US06073008355","Census Tract 83.55, San Diego County, California","186","131","0","0","0","0","0","0","0","0","0","0","0","5","0","0","8","5","11","63","16","23","0","55",
"1400000US06073008356","Census Tract 83.56, San Diego County, California","534","534","0","0","0","0","8","0","0","10","0","0","0","15","30","43","69","119","74","138","28","0","0","0",
"1400000US06073008357","Census Tract 83.57, San Diego County, California","478","471","0","0","0","30","0","10","0","0","0","0","9","8","0","24","64","104","119","83","20","0","0","7",
"1400000US06073008358","Census Tract 83.58, San Diego County, California","773","773","0","0","12","0","0","9","7","0","8","44","52","11","23","22","73","141","127","186","53","5","0","0",
"1400000US06073008359","Census Tract 83.59, San Diego County, California","1083","1083","0","0","0","0","0","0","0","0","0","8","19","26","148","149","153","349","223","0","0","8","0","0",
"1400000US06073008360","Census Tract 83.60, San Diego County, California","1016","1016","0","0","0","0","0","0","6","0","8","9","42","37","60","77","102","226","255","140","49","5","0","0",
"1400000US06073008501","Census Tract 85.01, San Diego County, California","642","600","0","0","0","0","7","12","0","15","14","15","7","39","0","41","88","135","50","75","75","15","12","42",
"1400000US06073008502","Census Tract 85.02, San Diego County, California","778","771","8","0","0","0","0","0","0","16","8","20","33","77","74","129","107","97","37","135","22","8","0","7",
"1400000US06073008503","Census Tract 85.03, San Diego County, California","1095","1067","0","0","0","0","0","36","31","9","17","37","9","13","116","80","110","178","157","195","32","38","9","28",
"1400000US06073008504","Census Tract 85.04, San Diego County, California","736","701","0","6","0","0","0","0","9","0","0","21","23","29","68","57","55","94","33","130","50","126","0","35",
"1400000US06073008505","Census Tract 85.05, San Diego County, California","717","709","0","0","0","0","0","0","0","0","0","9","102","82","17","96","108","49","57","132","46","11","0","8",
"1400000US06073008506","Census Tract 85.06, San Diego County, California","541","510","0","0","0","0","0","0","0","0","0","25","43","132","74","21","28","30","38","62","51","6","0","31",
