GEOID,NAME,Median_Rent,
1400000US06081610202,"Census Tract 6102.02, San Mateo County, California",792,
1400000US06081610203,"Census Tract 6102.03, San Mateo County, California",870,
1400000US06081610302,"Census Tract 6103.02, San Mateo County, California",734,
1400000US06081610303,"Census Tract 6103.03, San Mateo County, California",1867,
1400000US06081610304,"Census Tract 6103.04, San Mateo County, California",1510,
1400000US06081610400,"Census Tract 6104, San Mateo County, California",1013,
1400000US06081610500,"Census Tract 6105, San Mateo County, California",882,
1400000US06081610601,"Census Tract 6106.01, San Mateo County, California",875,
1400000US06081610602,"Census Tract 6106.02, San Mateo County, California",1094,
1400000US06081610700,"Census Tract 6107, San Mateo County, California",1112,
1400000US06081610800,"Census Tract 6108, San Mateo County, California",964,
1400000US06081610900,"Census Tract 6109, San Mateo County, California",952,
1400000US06081611000,"Census Tract 6110, San Mateo County, California",1214,
1400000US06081611100,"Census Tract 6111, San Mateo County, California",1418,
1400000US06081611200,"Census Tract 6112, San Mateo County, California",1525,
1400000US06081611300,"Census Tract 6113, San Mateo County, California",1109,
1400000US06081611400,"Census Tract 6114, San Mateo County, California","2,000",
1400000US06081611500,"Census Tract 6115, San Mateo County, California","2,000",
1400000US06081611600,"Census Tract 6116, San Mateo County, California",1423,
1400000US06081611700,"Census Tract 6117, San Mateo County, California",798,
1400000US06081611800,"Census Tract 6118, San Mateo County, California",939,
1400000US06081611900,"Census Tract 6119, San Mateo County, California",769,
1400000US06081612000,"Census Tract 6120, San Mateo County, California",833,
1400000US06081612100,"Census Tract 6121, San Mateo County, California",804,
1400000US06081612200,"Census Tract 6122, San Mateo County, California",1146,
1400000US06081612400,"Census Tract 6124, San Mateo County, California",1178,
1400000US06081612500,"Census Tract 6125, San Mateo County, California",1234,
1400000US06081612600,"Census Tract 6126, San Mateo County, California",1253,
1400000US06081612700,"Census Tract 6127, San Mateo County, California","2,000",
1400000US06081612800,"Census Tract 6128, San Mateo County, California","2,000",
1400000US06081612900,"Census Tract 6129, San Mateo County, California",1696,
1400000US06081613000,"Census Tract 6130, San Mateo County, California",1928,
1400000US06081613200,"Census Tract 6132, San Mateo County, California","2,000",
1400000US06081613300,"Census Tract 6133, San Mateo County, California",1557,
1400000US06081613400,"Census Tract 6134, San Mateo County, California",1560,
1400000US06081613501,"Census Tract 6135.01, San Mateo County, California",1235,
1400000US06081613502,"Census Tract 6135.02, San Mateo County, California",1200,
1400000US06081613600,"Census Tract 6136, San Mateo County, California",1230,
1400000US06081613700,"Census Tract 6137, San Mateo County, California",846,
1400000US06081613800,"Census Tract 6138, San Mateo County, California",809,
1400000US06083000101,"Census Tract 1.01, Santa Barbara County, California",1056,
1400000US06083000102,"Census Tract 1.02, Santa Barbara County, California",823,
1400000US06083000103,"Census Tract 1.03, Santa Barbara County, California",1086,
1400000US06083000200,"Census Tract 2, Santa Barbara County, California",977,
1400000US06083000300,"Census Tract 3, Santa Barbara County, California",853,
1400000US06083000400,"Census Tract 4, Santa Barbara County, California",914,
1400000US06083000501,"Census Tract 5.01, Santa Barbara County, California",1208,
1400000US06083000502,"Census Tract 5.02, Santa Barbara County, California",963,
1400000US06083000600,"Census Tract 6, Santa Barbara County, California",889,
1400000US06083000700,"Census Tract 7, Santa Barbara County, California",897,
1400000US06083000801,"Census Tract 8.01, Santa Barbara County, California",824,
1400000US06083000802,"Census Tract 8.02, Santa Barbara County, California",844,
1400000US06083000900,"Census Tract 9, Santa Barbara County, California",742,
1400000US06083001000,"Census Tract 10, Santa Barbara County, California",766,
1400000US06083001101,"Census Tract 11.01, Santa Barbara County, California",890,
1400000US06083001102,"Census Tract 11.02, Santa Barbara County, California",880,
1400000US06083001202,"Census Tract 12.02, Santa Barbara County, California",1304,
1400000US06083001203,"Census Tract 12.03, Santa Barbara County, California",990,
1400000US06083001204,"Census Tract 12.04, Santa Barbara County, California",914,
1400000US06083001301,"Census Tract 13.01, Santa Barbara County, California",1540,
1400000US06083001302,"Census Tract 13.02, Santa Barbara County, California",910,
1400000US06083001400,"Census Tract 14, Santa Barbara County, California",1349,
1400000US06083001500,"Census Tract 15, Santa Barbara County, California",1614,
1400000US06083001601,"Census Tract 16.01, Santa Barbara County, California",939,
1400000US06083001602,"Census Tract 16.02, Santa Barbara County, California",874,
1400000US06083001701,"Census Tract 17.01, Santa Barbara County, California",977,
1400000US06083001702,"Census Tract 17.02, Santa Barbara County, California",904,
1400000US06083001800,"Census Tract 18, Santa Barbara County, California",396,
1400000US06083001901,"Census Tract 19.01, Santa Barbara County, California",701,
1400000US06083001903,"Census Tract 19.03, Santa Barbara County, California",798,
1400000US06083001905,"Census Tract 19.05, Santa Barbara County, California",858,
1400000US06083001906,"Census Tract 19.06, Santa Barbara County, California",905,
1400000US06083002005,"Census Tract 20.05, Santa Barbara County, California",818,
1400000US06083002006,"Census Tract 20.06, Santa Barbara County, California",647,
1400000US06083002007,"Census Tract 20.07, Santa Barbara County, California",831,
1400000US06083002008,"Census Tract 20.08, Santa Barbara County, California",812,
1400000US06083002009,"Census Tract 20.09, Santa Barbara County, California",813,
1400000US06083002010,"Census Tract 20.10, Santa Barbara County, California",881,
1400000US06083002011,"Census Tract 20.11, Santa Barbara County, California",700,
1400000US06083002012,"Census Tract 20.12, Santa Barbara County, California",612,
1400000US06083002013,"Census Tract 20.13, Santa Barbara County, California",1008,
1400000US06083002101,"Census Tract 21.01, Santa Barbara County, California",639,
1400000US06083002102,"Census Tract 21.02, Santa Barbara County, California",679,
1400000US06083002103,"Census Tract 21.03, Santa Barbara County, California",659,
1400000US06083002205,"Census Tract 22.05, Santa Barbara County, California",581,
1400000US06083002206,"Census Tract 22.06, Santa Barbara County, California",574,
1400000US06083002209,"Census Tract 22.09, Santa Barbara County, California",771,
1400000US06083002210,"Census Tract 22.10, Santa Barbara County, California",802,
1400000US06083002211,"Census Tract 22.11, Santa Barbara County, California",848,
1400000US06083002303,"Census Tract 23.03, Santa Barbara County, California",663,
1400000US06083002304,"Census Tract 23.04, Santa Barbara County, California",555,
1400000US06083002305,"Census Tract 23.05, Santa Barbara County, California",716,
1400000US06083002306,"Census Tract 23.06, Santa Barbara County, California",771,
1400000US06083002402,"Census Tract 24.02, Santa Barbara County, California",592,
1400000US06083002403,"Census Tract 24.03, Santa Barbara County, California",564,
1400000US06083002404,"Census Tract 24.04, Santa Barbara County, California",601,
1400000US06083002500,"Census Tract 25, Santa Barbara County, California",497,
1400000US06083002603,"Census Tract 26.03, Santa Barbara County, California",746,
1400000US06083002604,"Census Tract 26.04, Santa Barbara County, California",435,
1400000US06083002702,"Census Tract 27.02, Santa Barbara County, California",497,
1400000US06083002703,"Census Tract 27.03, Santa Barbara County, California",547,
1400000US06083002705,"Census Tract 27.05, Santa Barbara County, California",586,
1400000US06083002706,"Census Tract 27.06, Santa Barbara County, California",492,
1400000US06083002707,"Census Tract 27.07, Santa Barbara County, California",599,
1400000US06083002708,"Census Tract 27.08, Santa Barbara County, California",563,
1400000US06083002802,"Census Tract 28.02, Santa Barbara County, California",714,
1400000US06083002805,"Census Tract 28.05, Santa Barbara County, California",675,
1400000US06083002806,"Census Tract 28.06, Santa Barbara County, California",829,
1400000US06083002807,"Census Tract 28.07, Santa Barbara County, California",845,
1400000US06083002808,"Census Tract 28.08, Santa Barbara County, California",839,
1400000US06083002809,"Census Tract 28.09, Santa Barbara County, California",719,
1400000US06083002902,"Census Tract 29.02, Santa Barbara County, California",881,
1400000US06083002903,"Census Tract 29.03, Santa Barbara County, California",688,
1400000US06083002904,"Census Tract 29.04, Santa Barbara County, California",892,
1400000US06083002906,"Census Tract 29.06, Santa Barbara County, California",1493,
1400000US06083002907,"Census Tract 29.07, Santa Barbara County, California",1444,
1400000US06083002909,"Census Tract 29.09, Santa Barbara County, California",1613,
1400000US06083002910,"Census Tract 29.10, Santa Barbara County, California",942,
1400000US06083002911,"Census Tract 29.11, Santa Barbara County, California",833,
1400000US06083002912,"Census Tract 29.12, Santa Barbara County, California",817,
1400000US06083002913,"Census Tract 29.13, Santa Barbara County, California",1331,
1400000US06083002914,"Census Tract 29.14, Santa Barbara County, California",1136,
1400000US06083003001,"Census Tract 30.01, Santa Barbara County, California",749,
1400000US06083003002,"Census Tract 30.02, Santa Barbara County, California",1246,
1400000US06083003004,"Census Tract 30.04, Santa Barbara County, California",1585,
1400000US06083003005,"Census Tract 30.05, Santa Barbara County, California",1050,
1400000US06085500100,"Census Tract 5001, Santa Clara County, California",943,
1400000US06085500200,"Census Tract 5002, Santa Clara County, California",938,
1400000US06085500300,"Census Tract 5003, Santa Clara County, California",814,
1400000US06085500400,"Census Tract 5004, Santa Clara County, California",888,
1400000US06085500500,"Census Tract 5005, Santa Clara County, California",884,
1400000US06085500600,"Census Tract 5006, Santa Clara County, California",1061,
1400000US06085500800,"Census Tract 5008, Santa Clara County, California",590,
