GEOID,Label for GEO_ID,Total,Owner Occupied,Renter Occupied
1400000US06075011000,"Census Tract 110, San Francisco County, California",44737,57375,42397
1400000US06075011100,"Census Tract 111, San Francisco County, California",36091,51683,34812
1400000US06075011200,"Census Tract 112, San Francisco County, California",71964,122079,56585
1400000US06075011300,"Census Tract 113, San Francisco County, California",23313,84634,20255
1400000US06075011400,"Census Tract 114, San Francisco County, California",15253,51563,15034
1400000US06075011500,"Census Tract 115, San Francisco County, California",12059,106685,10368
1400000US06075011700,"Census Tract 117, San Francisco County, California",19024,17656,19356
1400000US06075011800,"Census Tract 118, San Francisco County, California",18026,16250,18224
1400000US06075011900,"Census Tract 119, San Francisco County, California",43660,68750,39222
1400000US06075012000,"Census Tract 120, San Francisco County, California",25360,25000,25360
1400000US06075012100,"Census Tract 121, San Francisco County, California",32897,86433,32138
1400000US06075012200,"Census Tract 122, San Francisco County, California",28944,45000,28632
1400000US06075012300,"Census Tract 123, San Francisco County, California",20838,102264,20805
1400000US06075012400,"Census Tract 124, San Francisco County, California",19433,19844,19418
1400000US06075012500,"Census Tract 125, San Francisco County, California",12015,0,12015
1400000US06075012600,"Census Tract 126, San Francisco County, California",84361,97615,81087
1400000US06075012700,"Census Tract 127, San Francisco County, California",89380,127794,83972
1400000US06075012800,"Census Tract 128, San Francisco County, California",100872,143520,76197
1400000US06075012900,"Census Tract 129, San Francisco County, California",68211,88709,66780
1400000US06075013000,"Census Tract 130, San Francisco County, California",95961,154912,80392
1400000US06075013100,"Census Tract 131, San Francisco County, California",83237,113459,76551
1400000US06075013200,"Census Tract 132, San Francisco County, California",109387,"200,000+",83112
1400000US06075013300,"Census Tract 133, San Francisco County, California",111132,195563,76894
1400000US06075013400,"Census Tract 134, San Francisco County, California",84027,119026,70147
1400000US06075013500,"Census Tract 135, San Francisco County, California",77639,119119,70938
1400000US06075015100,"Census Tract 151, San Francisco County, California",57885,84470,50474
1400000US06075015200,"Census Tract 152, San Francisco County, California",57862,75981,53068
1400000US06075015300,"Census Tract 153, San Francisco County, California",71369,89254,61250
1400000US06075015400,"Census Tract 154, San Francisco County, California",69341,101845,63621
1400000US06075015500,"Census Tract 155, San Francisco County, California",35119,52344,31580
1400000US06075015600,"Census Tract 156, San Francisco County, California",62647,69531,61000
1400000US06075015700,"Census Tract 157, San Francisco County, California",60234,70089,56901
1400000US06075015800,"Census Tract 158, San Francisco County, California",45745,93416,41486
1400000US06075015900,"Census Tract 159, San Francisco County, California",41523,46528,40833
1400000US06075016000,"Census Tract 160, San Francisco County, California",48493,80058,43333
1400000US06075016100,"Census Tract 161, San Francisco County, California",18466,43750,16183
1400000US06075016200,"Census Tract 162, San Francisco County, California",39864,85246,38424
1400000US06075016300,"Census Tract 163, San Francisco County, California",47212,90525,41225
1400000US06075016400,"Census Tract 164, San Francisco County, California",53155,79512,51296
1400000US06075016500,"Census Tract 165, San Francisco County, California",51630,94389,44211
1400000US06075016600,"Census Tract 166, San Francisco County, California",67195,90000,65549
1400000US06075016700,"Census Tract 167, San Francisco County, California",62438,95148,55023
1400000US06075016800,"Census Tract 168, San Francisco County, California",49008,73571,44034
1400000US06075016900,"Census Tract 169, San Francisco County, California",62878,79138,58103
1400000US06075017000,"Census Tract 170, San Francisco County, California",87815,114574,66528
1400000US06075017100,"Census Tract 171, San Francisco County, California",77513,110266,69293
1400000US06075017601,"Census Tract 176.01, San Francisco County, California",21045,65114,19311
1400000US06075017602,"Census Tract 176.02, San Francisco County, California",56397,102264,55956
1400000US06075017700,"Census Tract 177, San Francisco County, California",57344,44286,57589
1400000US06075017800,"Census Tract 178, San Francisco County, California",14231,94165,12277
1400000US06075017901,"Census Tract 179.01, San Francisco County, California",77733,96379,70650
1400000US06075017902,"Census Tract 179.02, San Francisco County, California",75088,0,75088
1400000US06075018000,"Census Tract 180, San Francisco County, California",59219,103705,32153
1400000US06075020100,"Census Tract 201, San Francisco County, California",25563,68417,22164
1400000US06075020200,"Census Tract 202, San Francisco County, California",45986,75999,41797
1400000US06075020300,"Census Tract 203, San Francisco County, California",64191,103955,56371
1400000US06075020400,"Census Tract 204, San Francisco County, California",75889,91295,70806
1400000US06075020500,"Census Tract 205, San Francisco County, California",68036,80733,59375
1400000US06075020600,"Census Tract 206, San Francisco County, California",75778,105261,61736
1400000US06075020700,"Census Tract 207, San Francisco County, California",56708,78444,51885
1400000US06075020800,"Census Tract 208, San Francisco County, California",40530,63125,37261
1400000US06075020900,"Census Tract 209, San Francisco County, California",40987,70156,38244
1400000US06075021000,"Census Tract 210, San Francisco County, California",51017,99799,46554
1400000US06075021100,"Census Tract 211, San Francisco County, California",70652,105205,59013
1400000US06075021200,"Census Tract 212, San Francisco County, California",90084,129537,76828
1400000US06075021300,"Census Tract 213, San Francisco County, California",90159,112021,81136
1400000US06075021400,"Census Tract 214, San Francisco County, California",75578,105205,65402
1400000US06075021500,"Census Tract 215, San Francisco County, California",70667,89341,61411
1400000US06075021600,"Census Tract 216, San Francisco County, California",82412,91921,71000
1400000US06075021700,"Census Tract 217, San Francisco County, California",74821,85000,54150
1400000US06075021800,"Census Tract 218, San Francisco County, California",79695,92623,70217
1400000US06075022600,"Census Tract 226, San Francisco County, California",82046,109974,58281
1400000US06075022701,"Census Tract 227.01, San Francisco County, California",76546,96497,65625
1400000US06075022702,"Census Tract 227.02, San Francisco County, California",92908,128045,76900
1400000US06075022703,"Census Tract 227.03, San Francisco County, California",52574,84036,35083
1400000US06075022801,"Census Tract 228.01, San Francisco County, California",59602,61691,57656
1400000US06075022802,"Census Tract 228.02, San Francisco County, California",56726,68672,46029
1400000US06075022803,"Census Tract 228.03, San Francisco County, California",49745,68214,43047
1400000US06075022901,"Census Tract 229.01, San Francisco County, California",51667,72917,43994
1400000US06075022902,"Census Tract 229.02, San Francisco County, California",61431,64333,60505
1400000US06075022903,"Census Tract 229.03, San Francisco County, California",49919,49286,50104
1400000US06075023001,"Census Tract 230.01, San Francisco County, California",50938,53712,28636
1400000US06075023002,"Census Tract 230.02, San Francisco County, California",36442,58750,26683
1400000US06075023003,"Census Tract 230.03, San Francisco County, California",53315,61750,42708
1400000US06075023101,"Census Tract 231.01, San Francisco County, California",35694,53750,31071
1400000US06075023102,"Census Tract 231.02, San Francisco County, California",28125,65893,20399
1400000US06075023103,"Census Tract 231.03, San Francisco County, California",17403,32174,16553
1400000US06075023200,"Census Tract 232, San Francisco County, California",42625,52344,28542
1400000US06075023300,"Census Tract 233, San Francisco County, California",58250,67083,26875
1400000US06075023400,"Census Tract 234, San Francisco County, California",31757,52969,19167
1400000US06075025100,"Census Tract 251, San Francisco County, California",65903,76016,53750
1400000US06075025200,"Census Tract 252, San Francisco County, California",71395,83216,55139
1400000US06075025300,"Census Tract 253, San Francisco County, California",63068,77855,49939
1400000US06075025401,"Census Tract 254.01, San Francisco County, California",49479,71477,42000
1400000US06075025402,"Census Tract 254.02, San Francisco County, California",64907,66500,61333
1400000US06075025403,"Census Tract 254.03, San Francisco County, California",51600,73500,30956
1400000US06075025500,"Census Tract 255, San Francisco County, California",57679,62853,53158
1400000US06075025600,"Census Tract 256, San Francisco County, California",63406,66833,55972
1400000US06075025700,"Census Tract 257, San Francisco County, California",50513,56824,42529
1400000US06075025800,"Census Tract 258, San Francisco County, California",44375,67778,35602
1400000US06075025900,"Census Tract 259, San Francisco County, California",71106,75492,38456
1400000US06075026001,"Census Tract 260.01, San Francisco County, California",52188,59760,37731
1400000US06075026002,"Census Tract 260.02, San Francisco County, California",52955,53977,48854
1400000US06075026003,"Census Tract 260.03, San Francisco County, California",60982,66581,49792
1400000US06075026004,"Census Tract 260.04, San Francisco County, California",50845,58000,41447
1400000US06075026100,"Census Tract 261, San Francisco County, California",57885,65536,43224
1400000US06075026200,"Census Tract 262, San Francisco County, California",63962,73333,54844
1400000US06075026301,"Census Tract 263.01, San Francisco County, California",52241,68264,36726
1400000US06075026302,"Census Tract 263.02, San Francisco County, California",60360,61310,50938
1400000US06075026303,"Census Tract 263.03, San Francisco County, California",51763,55938,45104
1400000US06075026401,"Census Tract 264.01, San Francisco County, California",56758,59537,41719
1400000US06075026402,"Census Tract 264.02, San Francisco County, California",58725,59631,51094
1400000US06075026403,"Census Tract 264.03, San Francisco County, California",49405,53355,42031
1400000US06075026404,"Census Tract 264.04, San Francisco County, California",55597,55795,55404
